ResponseID,Product,AdNumber,AdType,QuestionType,QuestionNumber,Rating,Age,ShoppingFreq,LLM_Model
R_6ZD2zn2Wzjsf3wt,Cutting Board,10,ChatGPT Both,Purchase Intent,1,4,1,4,ChatGPT
R_6ZD2zn2Wzjsf3wt,Cutting Board,10,ChatGPT Both,Visual Appeal,2,3,1,4,ChatGPT
R_6ZD2zn2Wzjsf3wt,Cutting Board,10,ChatGPT Both,Value Convincing,3,4,1,4,ChatGPT
R_6ZD2zn2Wzjsf3wt,Cutting Board,10,ChatGPT Both,Message Clarity,4,5,1,4,ChatGPT
R_6ZD2zn2Wzjsf3wt,Cutting Board,10,ChatGPT Both,Trustworthiness,5,5,1,4,ChatGPT
R_6ZD2zn2Wzjsf3wt,Cutting Board,11,Claude Both,Purchase Intent,1,2,1,4,Claude
R_6ZD2zn2Wzjsf3wt,Cutting Board,11,Claude Both,Visual Appeal,2,2,1,4,Claude
R_6ZD2zn2Wzjsf3wt,Cutting Board,11,Claude Both,Value Convincing,3,3,1,4,Claude
R_6ZD2zn2Wzjsf3wt,Cutting Board,11,Claude Both,Message Clarity,4,2,1,4,Claude
R_6ZD2zn2Wzjsf3wt,Cutting Board,11,Claude Both,Trustworthiness,5,2,1,4,Claude
R_6ZD2zn2Wzjsf3wt,Cutting Board,12,Deepseek Both,Purchase Intent,1,3,1,4,Deepseek
R_6ZD2zn2Wzjsf3wt,Cutting Board,12,Deepseek Both,Visual Appeal,2,2,1,4,Deepseek
R_6ZD2zn2Wzjsf3wt,Cutting Board,12,Deepseek Both,Value Convincing,3,2,1,4,Deepseek
R_6ZD2zn2Wzjsf3wt,Cutting Board,12,Deepseek Both,Message Clarity,4,5,1,4,Deepseek
R_6ZD2zn2Wzjsf3wt,Cutting Board,12,Deepseek Both,Trustworthiness,5,2,1,4,Deepseek
R_6ZD2zn2Wzjsf3wt,Cutting Board,13,Gemini Both,Purchase Intent,1,5,1,4,Gemini
R_6ZD2zn2Wzjsf3wt,Cutting Board,13,Gemini Both,Visual Appeal,2,3,1,4,Gemini
R_6ZD2zn2Wzjsf3wt,Cutting Board,13,Gemini Both,Value Convincing,3,4,1,4,Gemini
R_6ZD2zn2Wzjsf3wt,Cutting Board,13,Gemini Both,Message Clarity,4,3,1,4,Gemini
R_6ZD2zn2Wzjsf3wt,Cutting Board,13,Gemini Both,Trustworthiness,5,2,1,4,Gemini
